Date,Company,Ticker,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Year,Month,1st Day Open to Close % Chg,1st Day Open to Close $ Chg,y
2018-06-20,LF Capital Acquisition ,LFACU,10.0,10.02,10.0,0.0,0.019999999999999574,0.0,1.0,2018,6,-0.0019960079840318935,-0.019999999999999574,0
2018-06-20,Twelve Seas ,TWLVU,10.0,10.02,10.06,0.0060000000000000496,0.019999999999999574,0.0600000000000005,1.0,2018,6,0.003992015968063965,0.040000000000000924,0
2018-06-21,Aptinyx ,APTX,16.0,17.4,22.2,0.38749999999999996,1.3999999999999986,6.199999999999999,2.0,2018,6,0.2758620689655173,4.800000000000001,1
2018-06-21,AVROBIO ,AVRO,19.0,29.25,31.2,0.6421052631578947,10.25,12.2,2.0,2018,6,0.06666666666666664,1.9499999999999993,1
2018-06-21,Essential Properties ,EPRT,14.0,13.49,13.64,-0.025714285714285672,-0.5099999999999998,-0.35999999999999943,1.0,2018,6,0.011119347664937017,0.15000000000000036,0
2018-06-21,i3 Verticals ,IIIV,13.0,18.0,18.35,0.41153846153846163,5.0,5.350000000000001,3.0,2018,6,0.019444444444444525,0.3500000000000014,0
2018-06-21,Kezar Life Sciences ,KZR,15.0,20.0,17.5,0.16666666666666666,5.0,2.5,2.0,2018,6,-0.125,-2.5,0
2018-06-21,Magenta Therapeutics ,MGTA,15.0,15.5,14.52,-0.03200000000000003,0.5,-0.4800000000000004,2.0,2018,6,-0.06322580645161294,-0.9800000000000004,0
2018-06-21,Xeris Pharmaceuticals ,XERS,15.0,15.75,20.22,0.3479999999999999,0.75,5.219999999999999,2.0,2018,6,0.28380952380952373,4.469999999999999,1
2018-06-22,Autolus Therapeutics ,AUTL,17.0,28.0,25.0,0.47058823529411764,11.0,8.0,3.0,2018,6,-0.10714285714285714,-3.0,0
2018-06-22,Electrocore ,ECOR,15.0,18.0,19.85,0.3233333333333334,3.0,4.850000000000001,1.0,2018,6,0.10277777777777786,1.8500000000000014,1
2018-06-27,HyreCar ,HYRE,5.0,5.55,5.1,0.019999999999999928,0.5499999999999998,0.09999999999999964,1.0,2018,6,-0.08108108108108111,-0.4500000000000002,0
2018-06-27,Lovesac Co. ,LOVE,16.0,25.0,23.99,0.4993749999999999,9.0,7.989999999999998,2.0,2018,6,-0.04040000000000006,-1.0100000000000016,0
2018-06-27,Neon Therapeutics ,NTGN,16.0,16.0,15.0,-0.0625,0.0,-1.0,1.0,2018,6,-0.0625,-1.0,0
2018-06-27,Uxin Limited ,UXIN,9.0,10.4,9.67,0.07444444444444444,1.4000000000000004,0.6699999999999999,1.0,2018,6,-0.07019230769230773,-0.7300000000000004,0
2018-06-28,BJ’s Wholesale Club Holdings ,BJ,17.0,21.25,22.0,0.29411764705882354,4.25,5.0,3.0,2018,6,0.03529411764705882,0.75,1
2018-06-28,BrightView Holdings ,BV,22.0,21.25,21.4,-0.027272727272727337,-0.75,-0.6000000000000014,2.0,2018,6,0.007058823529411698,0.14999999999999858,0
2018-06-28,Entera Bio Ltd. ,ENTX,8.0,7.3,6.28,-0.21499999999999997,-0.7000000000000002,-1.7199999999999998,0.0,2018,6,-0.13972602739726023,-1.0199999999999996,0
2018-06-28,EverQuote ,EVER,18.0,21.15,18.02,0.0011111111111110875,3.1499999999999986,0.019999999999999574,3.0,2018,6,-0.14799054373522455,-3.129999999999999,0
2018-06-28,Forty Seven ,FTSV,16.0,15.01,15.05,-0.059374999999999956,-0.9900000000000002,-0.9499999999999993,2.0,2018,6,0.0026648900732845386,0.040000000000000924,0
2018-06-28,HL Acquisitions ,HCCHU,10.0,10.05,10.07,0.007000000000000029,0.05000000000000071,0.07000000000000028,1.0,2018,6,0.0019900497512437385,0.019999999999999574,0
2018-06-28,Neuronetics ,STIM,17.0,25.0,27.78,0.6341176470588236,8.0,10.780000000000001,3.0,2018,6,0.11120000000000005,2.780000000000001,1
2018-06-28,New Frontier ,NFC.U,10.0,10.05,10.03,0.002999999999999936,0.05000000000000071,0.02999999999999936,1.0,2018,6,-0.0019900497512439154,-0.02000000000000135,0
2018-06-28,Translate Bio ,TBIO,13.0,11.5,11.52,-0.11384615384615387,-1.5,-1.4800000000000004,2.0,2018,6,0.0017391304347825717,0.019999999999999574,0
2018-06-28,Tricida,TCDA,19.0,25.0,26.0,0.3684210526315789,6.0,7.0,3.0,2018,6,0.04,1.0,1
2018-06-29,Domo ,DOMO,21.0,23.8,27.3,0.30000000000000004,2.8000000000000007,6.300000000000001,2.0,2018,6,0.14705882352941177,3.5,1
2018-07-03,Allegro Merger ,ALGRU,10.0,10.06,10.05,0.005000000000000071,0.0600000000000005,0.05000000000000071,1.0,2018,7,-0.0009940357852882492,-0.009999999999999787,0
2018-07-18,Coastal Financial ,CCB,14.5,16.25,16.4,0.1310344827586206,1.75,1.8999999999999986,2.0,2018,7,0.009230769230769143,0.14999999999999858,0
2018-07-18,Crinetics Pharmaceuticals ,CRNX,17.0,19.25,24.51,0.44176470588235306,2.25,7.510000000000002,2.0,2018,7,0.27324675324675335,5.260000000000002,1
2018-07-18,Rubius Therapeutics ,RUBY,23.0,30.51,24.25,0.05434782608695652,7.510000000000002,1.25,3.0,2018,7,-0.20517862995739106,-6.260000000000002,0
2018-07-19,Allakos ,ALLK,18.0,27.2,31.25,0.7361111111111112,9.2,13.25,3.0,2018,7,0.14889705882352944,4.050000000000001,1
2018-07-19,Constellation Pharmaceuticals ,CNST,15.0,11.48,11.5,-0.23333333333333334,-3.5199999999999996,-3.5,2.0,2018,7,0.0017421602787456073,0.019999999999999574,0
2018-07-19,Establishment Labs Holdings ,ESTA,18.0,26.0,24.75,0.375,8.0,6.75,3.0,2018,7,-0.04807692307692308,-1.25,0
2018-07-19,First Western Financial ,MYFW,19.0,20.75,19.7,0.03684210526315786,1.75,0.6999999999999993,2.0,2018,7,-0.05060240963855425,-1.0500000000000007,0
2018-07-19,Tilray ,TLRY,17.0,23.05,22.39,0.3170588235294118,6.050000000000001,5.390000000000001,3.0,2018,7,-0.028633405639913238,-0.6600000000000001,0
2018-07-20,Replimune Group ,REPL,15.0,16.0,15.16,0.010666666666666677,1.0,0.16000000000000014,2.0,2018,7,-0.05249999999999999,-0.8399999999999999,0
2018-07-25,Aquestive Therapeutics ,AQST,15.0,15.05,16.5,0.1,0.05000000000000071,1.5,2.0,2018,7,0.09634551495016606,1.4499999999999993,1
2018-07-25,Bloom Energy ,BE,15.0,18.7,25.0,0.6666666666666666,3.6999999999999993,10.0,2.0,2018,7,0.3368983957219252,6.300000000000001,1
2018-07-25,Greenland Acquisition ,GLACU,10.0,10.11,10.12,0.011999999999999922,0.10999999999999943,0.11999999999999922,1.0,2018,7,0.0009891196834816802,0.009999999999999787,0
2018-07-25,Aurora Mobile Limited ,JG,8.5,9.0,8.8,0.035294117647058906,0.5,0.3000000000000007,1.0,2018,7,-0.022222222222222143,-0.1999999999999993,0
2018-07-26,Cango ,CANG,11.0,12.5,12.52,0.13818181818181816,1.5,1.5199999999999996,1.0,2018,7,0.0015999999999999658,0.019999999999999574,0
2018-07-26,Focus Financial Partners ,FOCS,33.0,35.9,37.55,0.1378787878787878,2.8999999999999986,4.549999999999997,1.0,2018,7,0.045961002785515286,1.6499999999999986,1
2018-07-26,Liquidia Technologies ,LQDA,11.0,12.45,11.1,0.00909090909090906,1.4499999999999993,0.09999999999999964,3.0,2018,7,-0.10843373493975901,-1.3499999999999996,0
2018-07-26,Pinduoduo ,PDD,19.0,26.5,26.7,0.4052631578947368,7.5,7.699999999999999,3.0,2018,7,0.007547169811320728,0.1999999999999993,0
2018-07-26,Tenable Holdings ,TENB,23.0,33.0,30.25,0.31521739130434784,10.0,7.25,3.0,2018,7,-0.08333333333333333,-2.75,0
2018-07-27,Adial Pharmaceuticals ,ADIL,5.0,4.0,4.05,-0.19000000000000003,-1.0,-0.9500000000000002,1.0,2018,7,0.012499999999999956,0.04999999999999982,0
2018-07-27,Endava ,DAVA,20.0,25.0,25.2,0.25999999999999995,5.0,5.199999999999999,2.0,2018,7,0.007999999999999972,0.1999999999999993,0
2018-07-27,Opera Ltd ,OPRA,12.0,14.34,13.11,0.09249999999999996,2.34,1.1099999999999994,3.0,2018,7,-0.08577405857740589,-1.2300000000000004,0
2018-08-02,Cushman & Wakefield plc ,CWK,17.0,18.0,17.81,0.047647058823529334,1.0,0.8099999999999987,1.0,2018,8,-0.010555555555555627,-0.19000000000000128,0
2018-08-02,Sonos ,SONO,15.0,16.0,19.91,0.32733333333333337,1.0,4.91,2.0,2018,8,0.244375,3.91,1
2018-08-02,Tottenham Acquisition I ,TOTAU,10.0,10.13,10.13,0.013000000000000077,0.13000000000000078,0.13000000000000078,1.0,2018,8,0.0,0.0,0
2018-08-03,Arlo Technologies ,ARLO,16.0,18.5,22.1,0.3812500000000001,2.5,6.100000000000001,2.0,2018,8,0.19459459459459466,3.6000000000000014,1
2018-08-03,Forum Merger II ,FMCIU,10.0,10.0,9.95,-0.005000000000000071,0.0,-0.05000000000000071,1.0,2018,8,-0.005000000000000071,-0.05000000000000071,0
2018-08-09,Vaccinex ,VCNX,12.0,12.0,11.38,-0.051666666666666604,0.0,-0.6199999999999992,1.0,2018,8,-0.051666666666666604,-0.6199999999999992,0
2018-08-10,Mesa Air Group ,MESA,12.0,12.0,11.75,-0.020833333333333332,0.0,-0.25,1.0,2018,8,-0.020833333333333332,-0.25,0
2018-08-10,Spartan Energy Acquisition ,SPAQ.U,10.0,10.1,10.07,0.007000000000000029,0.09999999999999964,0.07000000000000028,1.0,2018,8,-0.002970297029702907,-0.02999999999999936,0
2018-08-14,Aridis Pharmaceuticals ,ARDS,13.0,13.02,13.0,0.0,0.019999999999999574,0.0,1.0,2018,8,-0.001536098310291826,-0.019999999999999574,0
2018-08-16,TKK Symphony Acquisition ,TKKSU,10.0,10.08,10.04,0.003999999999999915,0.08000000000000007,0.03999999999999915,1.0,2018,8,-0.00396825396825406,-0.040000000000000924,0
2018-08-21,Bionano Genomics ,BNGOU,6.125,6.0,6.15,0.004081632653061282,-0.125,0.025000000000000355,1.0,2018,8,0.02500000000000006,0.15000000000000036,1
2018-08-21,Tenzing Acquisition ,TZACU,10.0,10.01,10.03,0.002999999999999936,0.009999999999999787,0.02999999999999936,1.0,2018,8,0.0019980019980019555,0.019999999999999574,0
2018-08-24,Megalith Financial Acquisition ,MFACU,10.0,10.01,10.02,0.0019999999999999575,0.009999999999999787,0.019999999999999574,1.0,2018,8,0.0009990009990009777,0.009999999999999787,0
2018-08-29,Longevity Acquisition ,LOACU,10.0,10.12,10.13,0.013000000000000077,0.11999999999999922,0.13000000000000078,1.0,2018,8,0.0009881422924902731,0.010000000000001563,0
2018-09-07,Churchill Capital ,CCC.U,10.0,10.02,10.05,0.005000000000000071,0.019999999999999574,0.05000000000000071,1.0,2018,9,0.0029940119760480176,0.030000000000001137,0
2018-09-05,Gores Holdings III ,GRSHU,10.0,10.17,10.15,0.015000000000000036,0.16999999999999993,0.15000000000000036,1.0,2018,9,-0.0019665683382497122,-0.019999999999999574,0
2018-09-12,"111, Inc. ",YI,14.0,16.75,13.8,-0.014285714285714235,2.75,-0.1999999999999993,1.0,2018,9,-0.17611940298507459,-2.9499999999999993,0
2018-09-12,NIO Inc. ,NIO,6.26,6.0,6.6,0.05431309904153352,-0.2599999999999998,0.33999999999999986,1.0,2018,9,0.09999999999999994,0.5999999999999996,1
2018-09-14,FVCBankcorp ,FVCB,20.0,21.2,20.0,0.0,1.1999999999999993,0.0,2.0,2018,9,-0.05660377358490563,-1.1999999999999993,0
2018-09-14,Principia Biopharma ,PRNB,17.0,25.66,32.65,0.9205882352941176,8.66,15.649999999999999,3.0,2018,9,0.2724084177708495,6.989999999999998,1
2018-09-14,Qutoutiao,QTT,7.0,9.1,15.97,1.2814285714285716,2.0999999999999996,8.97,1.0,2018,9,0.754945054945055,6.870000000000001,1
2018-09-19,X Financial ,XYF,9.5,15.0,11.97,0.26000000000000006,5.5,2.4700000000000006,1.0,2018,9,-0.20199999999999996,-3.0299999999999994,0
2018-09-20,Bank7 ,BSVN,19.0,20.0,19.09,0.00473684210526315,1.0,0.08999999999999986,2.0,2018,9,-0.045500000000000006,-0.9100000000000001,0
2018-09-20,Elanco Animal Health ,ELAN,24.0,32.25,36.0,0.5,8.25,12.0,3.0,2018,9,0.11627906976744186,3.75,1
2018-09-20,Eventbrite ,EB,23.0,36.0,36.5,0.5869565217391305,13.0,13.5,3.0,2018,9,0.013888888888888888,0.5,0
2018-09-21,Farfetch ,FTCH,20.0,27.0,28.45,0.4225,7.0,8.45,3.0,2018,9,0.05370370370370368,1.4499999999999993,1
2018-09-21,Y-mAbs Therapeutics ,YMAB,16.0,26.5,24.0,0.5,10.5,8.0,2.0,2018,9,-0.09433962264150944,-2.5,0
2018-09-25,Viomi Technology ,VIOT,9.0,9.5,9.08,0.008888888888888898,0.5,0.08000000000000007,1.0,2018,9,-0.044210526315789464,-0.41999999999999993,0
2018-09-26,Arco Platform ,ARCE,17.5,24.5,23.5,0.34285714285714286,7.0,6.0,2.0,2018,9,-0.04081632653061224,-1.0,0
2018-09-26,Capital Bancorp ,CBNK,12.5,13.0,12.8,0.024000000000000056,0.5,0.3000000000000007,2.0,2018,9,-0.01538461538461533,-0.1999999999999993,0
2018-09-26,Entasis Therapeutics Holding ,ETTX,15.0,13.45,10.66,-0.28933333333333333,-1.5500000000000007,-4.34,2.0,2018,9,-0.20743494423791817,-2.789999999999999,0
2018-09-26,SVMK (SurveyMonkey),SVMK,12.0,18.75,17.24,0.43666666666666654,6.75,5.239999999999998,3.0,2018,9,-0.08053333333333342,-1.5100000000000016,0
2018-09-26,Viomi Technology ,VIOT,9.0,9.5,9.05,0.005555555555555635,0.5,0.05000000000000071,1.0,2018,9,-0.047368421052631504,-0.4499999999999993,0
2018-09-27,Arvinas ,ARVN,16.0,21.0,16.05,0.0031250000000000444,5.0,0.05000000000000071,2.0,2018,9,-0.23571428571428568,-4.949999999999999,0
2018-09-27,LAIX ,LAIX,12.5,16.0,12.62,0.009599999999999937,3.5,0.11999999999999922,2.0,2018,9,-0.21125000000000005,-3.380000000000001,0
2018-09-27,Ra Medical ,REMED,17.0,21.5,20.0,0.17647058823529413,4.5,3.0,2.0,2018,9,-0.06976744186046512,-1.5,0
2018-09-27,Sutro Biopharma ,STRO,15.0,15.12,15.2,0.013333333333333286,0.11999999999999922,0.1999999999999993,3.0,2018,9,0.005291005291005296,0.08000000000000007,0
2018-09-27,Urovant Sciences ,UROV,14.0,10.5,11.65,-0.16785714285714284,-3.5,-2.3499999999999996,2.0,2018,9,0.10952380952380955,1.1500000000000004,1
2018-09-28,CooTek ,CTK,12.0,11.5,9.44,-0.21333333333333337,-0.5,-2.5600000000000005,2.0,2018,9,-0.17913043478260873,-2.0600000000000005,0
2018-09-28,Gritstone Oncology,GRTS,15.0,15.2,14.24,-0.05066666666666665,0.1999999999999993,-0.7599999999999998,2.0,2018,9,-0.06315789473684205,-0.9599999999999991,0
2018-10-03,Upwork ,UPWK,15.0,23.0,21.18,0.412,8.0,6.18,3.0,2018,10,-0.07913043478260871,-1.8200000000000003,0
2018-10-04,Guardant Health ,GH,19.0,27.75,32.2,0.6947368421052633,8.75,13.200000000000003,3.0,2018,10,0.16036036036036047,4.450000000000003,1
2018-10-04,Kodiak Sciences ,KOD,10.0,10.0,10.16,0.016000000000000014,0.0,0.16000000000000014,1.0,2018,10,0.016000000000000014,0.16000000000000014,0
2018-10-05,ARYA Sciences Acquisition ,ARYAU,10.0,10.16,10.17,0.016999999999999994,0.16000000000000014,0.16999999999999993,1.0,2018,10,0.000984251968503916,0.009999999999999787,0
2018-10-05,ChaSerg Technology Acquisition ,CTACU,10.0,10.04,10.04,0.003999999999999915,0.03999999999999915,0.03999999999999915,1.0,2018,10,0.0,0.0,0
2018-10-05,Collier Creek Holdings ,CCH.U,10.0,10.18,10.15,0.015000000000000036,0.17999999999999972,0.15000000000000036,1.0,2018,10,-0.0029469548133594656,-0.02999999999999936,0
2018-10-05,EdtechX Holdings Acquisition ,EDTXU,10.0,10.03,10.03,0.002999999999999936,0.02999999999999936,0.02999999999999936,1.0,2018,10,0.0,0.0,0
2018-10-05,Elastic N.V. ,ESTC,36.0,70.0,70.0,0.9444444444444444,34.0,34.0,3.0,2018,10,0.0,0.0,0
2018-10-11,Allogene Therapeutics ,ALLO,18.0,22.0,25.0,0.3888888888888889,4.0,7.0,3.0,2018,10,0.13636363636363635,3.0,1
2018-10-11,Livent ,LTHM,17.0,16.25,16.97,-0.001764705882353008,-0.75,-0.030000000000001137,1.0,2018,10,0.044307692307692235,0.7199999999999989,1
2018-10-12,Anaplan ,PLAN,17.0,24.25,24.3,0.4294117647058824,7.25,7.300000000000001,3.0,2018,10,0.002061855670103122,0.05000000000000071,0
2018-10-12,DD3 Acquisition ,DDMXU,10.0,10.02,10.01,0.0009999999999999788,0.019999999999999574,0.009999999999999787,1.0,2018,10,-0.0009980039920159467,-0.009999999999999787,0
2018-10-12,Equillium ,EQ,14.0,14.25,14.0,0.0,0.25,0.0,2.0,2018,10,-0.017543859649122806,-0.25,0
2018-10-16,Graf Industrial ,GRAF.U,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1.0,2018,10,-0.0009990009990009777,-0.009999999999999787,0
2018-10-17,SI-BONE ,SIBN,15.0,21.0,20.06,0.33733333333333326,6.0,5.059999999999999,2.0,2018,10,-0.04476190476190482,-0.9400000000000013,0
2018-10-18,Osmotica Pharmaceuticals plc (OSMT),OSMT,7.0,9.0,8.15,0.16428571428571434,2.0,1.1500000000000004,1.0,2018,10,-0.0944444444444444,-0.8499999999999996,0
2018-10-18,PhaseBio Pharmaceuticals,PHAS,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2018,10,0.0,0.0,0
2018-10-18,Studio City International Holdings ,MSC,12.5,16.5,15.5,0.24,4.0,3.0,1.0,2018,10,-0.06060606060606061,-1.0,0
2018-10-19,LogicBio Therapeutics ,LOGC,10.0,10.71,11.5,0.15,0.7100000000000009,1.5,1.0,2018,10,0.07376283846872074,0.7899999999999991,1
2018-10-19,Niu Technologies ,NIU,9.0,8.5,8.65,-0.03888888888888885,-0.5,-0.34999999999999964,1.0,2018,10,0.017647058823529453,0.15000000000000036,0
2018-10-19,SolarWinds ,SWI,15.0,15.3,15.03,0.0019999999999999575,0.3000000000000007,0.02999999999999936,1.0,2018,10,-0.017647058823529498,-0.27000000000000135,0
2018-10-24,Alberton Acquisition ,ALACU,10.0,10.03,10.0,0.0,0.02999999999999936,0.0,1.0,2018,10,-0.0029910269192422096,-0.02999999999999936,0
2018-10-25,Pintec Technology Holdings ,PT,11.88,14.35,12.49,0.051346801346801293,2.469999999999999,0.6099999999999994,0.0,2018,10,-0.12961672473867591,-1.8599999999999994,0
2018-10-25,StoneCo Ltd. ,STNE,24.0,32.0,31.35,0.3062500000000001,8.0,7.350000000000001,3.0,2018,10,-0.020312499999999956,-0.6499999999999986,0
2018-10-25,YETI Holdings ,YETI,18.0,16.75,17.0,-0.05555555555555555,-1.25,-1.0,1.0,2018,10,0.014925373134328358,0.25,0
2018-10-26,Gamida Cell Ltd. ,GMDA,8.0,8.3,8.44,0.05499999999999994,0.3000000000000007,0.4399999999999995,1.0,2018,10,0.016867469879517927,0.1399999999999988,0
2018-10-31,Axonics Modulation Technologies ,AXNX,15.0,16.05,14.98,-0.0013333333333333049,1.0500000000000007,-0.019999999999999574,2.0,2018,10,-0.06666666666666668,-1.0700000000000003,0
2018-10-31,Orchard Rx ,ORTX,14.0,17.0,14.0,0.0,3.0,0.0,1.0,2018,10,-0.17647058823529413,-3.0,0
2018-10-31,Twist Bioscience,TWST,14.0,13.0,14.0,0.0,-1.0,0.0,2.0,2018,10,0.07692307692307693,1.0,1
2018-11-07,CNFinance Holdings ,CNF,7.5,7.61,7.6,0.013333333333333286,0.11000000000000032,0.09999999999999964,2.0,2018,11,-0.0013140604467806406,-0.010000000000000675,0
2018-11-09,ToughBuilt Industries ,TBLTU,5.0,4.9,4.82,-0.03599999999999994,-0.09999999999999964,-0.17999999999999972,1.0,2018,11,-0.01632653061224491,-0.08000000000000007,0
2018-11-13,Eton Pharmaceutical ,ETON,6.0,6.39,6.25,0.041666666666666664,0.3899999999999997,0.25,1.0,2018,11,-0.021909233176838763,-0.13999999999999968,0
2018-11-14,Vapotherm ,VAPO,14.0,15.5,16.0,0.14285714285714285,1.5,2.0,1.0,2018,11,0.03225806451612903,0.5,1
2018-11-15,Bain Capital Specialty Finance ,BCSF,20.25,18.0,18.0,-0.1111111111111111,-2.25,-2.25,1.0,2018,11,0.0,0.0,0
2018-11-15,Weidai Ltd. ,WEI,10.0,10.5,10.25,0.025,0.5,0.25,1.0,2018,11,-0.023809523809523808,-0.25,0
2018-11-16,AMCI Acquisition ,AMCIU,10.0,10.0,10.0,0.0,0.0,0.0,1.0,2018,11,0.0,0.0,0
2018-11-16,Boxwood Merger ,BWMCU,10.0,10.0,10.0,0.0,0.0,0.0,1.0,2018,11,0.0,0.0,0
2018-11-16,Fintech Acquisition Corp. III ,FTACU,10.0,10.06,10.04,0.003999999999999915,0.0600000000000005,0.03999999999999915,1.0,2018,11,-0.001988071570576675,-0.02000000000000135,0
2018-11-20,TuanChe Limited  ,TC,7.8,7.5,7.83,0.003846153846153878,-0.2999999999999998,0.03000000000000025,1.0,2018,11,0.04400000000000001,0.33000000000000007,1
2018-11-28,Medalist Diversified REIT ,MDRR,10.0,9.5,9.4,-0.05999999999999996,-0.5,-0.5999999999999996,1.0,2018,11,-0.010526315789473648,-0.09999999999999964,0
2018-12-06,MOGU ,MOGU,14.0,12.0,14.0,0.0,-2.0,0.0,1.0,2018,12,0.16666666666666666,2.0,1
2018-12-07,Moderna ,MRNA,23.0,22.0,18.6,-0.1913043478260869,-1.0,-4.399999999999999,3.0,2018,12,-0.15454545454545449,-3.3999999999999986,0
2018-12-07,Synthorx ,THOR,11.0,15.4,12.61,0.1463636363636363,4.4,1.6099999999999994,1.0,2018,12,-0.18116883116883123,-2.790000000000001,0
2018-12-11,Schultze Special Purpose Acquisition ,SAMAU,10.0,10.0,9.95,-0.005000000000000071,0.0,-0.05000000000000071,1.0,2018,12,-0.005000000000000071,-0.05000000000000071,0
2018-12-12,Tencent Music Entertainment Group (TME),TME,13.0,14.1,14.0,0.07692307692307693,1.0999999999999996,1.0,1.0,2018,12,-0.007092198581560258,-0.09999999999999964,0
2018-12-13,CF Finance Acquisition ,CFFAU,10.0,10.0,10.0,0.0,0.0,0.0,1.0,2018,12,0.0,0.0,0
2018-12-14,360 Finance ,QFIN,16.5,16.81,16.5,0.0,0.3099999999999987,0.0,1.0,2018,12,-0.01844140392623431,-0.3099999999999987,0
2018-12-14,Chardan Healthcare Acquisition ,CHACU,10.0,10.0,10.0,0.0,0.0,0.0,1.0,2018,12,0.0,0.0,0
2018-12-14,Legacy Housing ,LEGH,12.0,12.11,12.03,0.0024999999999999467,0.10999999999999943,0.02999999999999936,2.0,2018,12,-0.006606110652353433,-0.08000000000000007,0
2017-01-13,Gores Holdings II ,GSHTU,10.0,10.16,10.25,0.025,0.16000000000000014,0.25,1.0,2017,1,0.008858267716535419,0.08999999999999986,0
2017-01-20,FinTech Acquisition Corp. II,FNTEU,10.0,10.1,10.05,0.005000000000000071,0.09999999999999964,0.05000000000000071,1.0,2017,1,-0.004950495049504845,-0.049999999999998934,0
2017-01-20,Keane Group ,FRAC,19.0,22.18,21.65,0.13947368421052625,3.1799999999999997,2.6499999999999986,3.0,2017,1,-0.02389540126239861,-0.5300000000000011,0
2017-01-26,AnaptysBio ,ANAB,15.0,16.0,17.0,0.13333333333333333,1.0,2.0,2.0,2017,1,0.0625,1.0,1
2017-01-27,Jounce Therapeutics ,JNCE,16.0,18.0,17.25,0.078125,2.0,1.25,2.0,2017,1,-0.041666666666666664,-0.75,0
2017-02-01,Invitation Homes ,INVH,20.0,20.15,20.0,0.0,0.14999999999999858,0.0,1.0,2017,2,-0.007444168734491245,-0.14999999999999858,0
2017-02-01,Laureate Education ,LAUR,14.0,12.5,13.25,-0.05357142857142857,-1.5,-0.75,1.0,2017,2,0.06,0.75,1
2017-02-03,"Kimbell Royalty Partners, LP ",KRP,18.0,18.11,20.64,0.1466666666666667,0.10999999999999943,2.6400000000000006,1.0,2017,2,0.1397018221976809,2.530000000000001,1
2017-02-03,Ramaco Resources ,METC,13.5,14.55,13.55,0.0037037037037037563,1.0500000000000007,0.05000000000000071,2.0,2017,2,-0.06872852233676975,-1.0,0
2017-02-10,Foundation Building Materials ,FBM,14.0,15.8,15.5,0.10714285714285714,1.8000000000000007,1.5,1.0,2017,2,-0.018987341772151944,-0.3000000000000007,0
2017-02-10,Sachem Capital ,SACH,5.0,4.9,5.04,0.008000000000000007,-0.09999999999999964,0.040000000000000036,1.0,2017,2,0.028571428571428505,0.13999999999999968,1
2017-03-01,Hamilton Lane ,HLNE,16.0,17.85,18.02,0.12624999999999997,1.8500000000000014,2.0199999999999996,2.0,2017,3,0.009523809523809419,0.16999999999999815,0
2017-03-02,Snap ,SNAP,17.0,23.71,24.48,0.44,6.710000000000001,7.48,3.0,2017,3,0.03247574862927033,0.7699999999999996,1
2017-03-08,J.JILL ,JILL,13.0,12.85,12.65,-0.026923076923076897,-0.15000000000000036,-0.34999999999999964,1.0,2017,3,-0.015564202334630295,-0.1999999999999993,0
2017-03-08,BeyondSpring ,BYSI,20.0,20.0,16.8,-0.15999999999999998,0.0,-3.1999999999999993,0.0,2017,3,-0.15999999999999998,-3.1999999999999993,0
2017-03-10,Presidio ,PSDO,14.0,13.5,14.25,0.017857142857142856,-0.5,0.25,2.0,2017,3,0.05555555555555555,0.75,1
2017-03-10,Matlin & Partners Acquisition ,MPACU,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,2017,3,0.0009999999999999788,0.009999999999999787,0
2017-03-15,Ardagh Group S.A.  ,ARD,19.0,21.96,22.91,0.20578947368421052,2.960000000000001,3.91,1.0,2017,3,0.04326047358834241,0.9499999999999993,1
2017-03-16,Canada Goose Holdings ,GOOS,12.78,18.0,16.08,0.2582159624413145,5.220000000000001,3.299999999999999,3.0,2017,3,-0.10666666666666676,-1.9200000000000017,0
2017-03-17,MuleSoft ,MULE,17.0,24.25,24.75,0.45588235294117646,7.25,7.75,3.0,2017,3,0.020618556701030927,0.5,0
2017-03-17,ProPetro Holding ,PUMP,14.0,15.0,14.5,0.03571428571428571,1.0,0.5,1.0,2017,3,-0.03333333333333333,-0.5,0
2017-03-24,Alteryx ,AYX,14.0,17.25,15.5,0.10714285714285714,3.25,1.5,3.0,2017,3,-0.10144927536231885,-1.75,0
2017-03-24,Silver Run Acquisition Corp II ,SRUNU,10.0,10.21,10.36,0.03599999999999994,0.21000000000000085,0.35999999999999943,1.0,2017,3,0.014691478942213376,0.14999999999999858,0
2017-03-30,Kayne Anderson Acquisition ,KAACU,10.0,10.09,10.0,0.0,0.08999999999999986,0.0,1.0,2017,3,-0.008919722497522285,-0.08999999999999986,0
2017-04-05,Hess Midstream Partners LP,MESM,23.0,25.5,25.6,0.11304347826086962,2.5,2.6000000000000014,2.0,2017,4,0.003921568627451036,0.10000000000000142,0
2017-04-06,Schneider National ,SNDR,19.0,19.5,19.0,0.0,0.5,0.0,2.0,2017,4,-0.02564102564102564,-0.5,0
2017-04-06,Elevate Credit ,ELVT,6.5,7.0,7.76,0.1938461538461538,0.5,1.2599999999999998,1.0,2017,4,0.10857142857142854,0.7599999999999998,1
2017-04-07,Forum Merger,FMCIU,10.0,10.0,10.0,0.0,0.0,0.0,1.0,2017,4,0.0,0.0,0
